audit_bucket,post_url,final_decision,confidence,tier,model,exclusion_reason,is_wedding,is_real_wedding,is_chicago,is_credible_source,event_date,event_date_confidence,owner_username,archetype,is_wedding_industry,location_tag,likes_count,post_timestamp,evidence,caption_excerpt,hashtags
lowconf_40,https://www.instagram.com/p/DUGy_d-FAty/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,tvkmusic,wedding_videographer,t,The Bridge Lemont,11,2026-01-29 19:23:36,"[{""claim"": ""is_wedding"", ""signal"": ""#WeddingReception #WeddingDanceFloor with glow sticks/party context tied to a live band performance"", ""source_field"": ""hashtags""}, {""claim"": ""is_real_wedding"", ""signal"": ""multiple credited vendors for same event: photographer @danabell.photography, planner @experience_simplicitee, venue @thebridgelemont, plus posting band account documenting their own performance at this event"", ""source_field"": ""mentions""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category dj_music, vendor_rating 5 (23 reviews), account posting own work"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag The Bridge Lemont, a venue in Lemont IL (Chicago metro)"", ""source_field"": ""location_tag""}, {""claim"": ""corroborating vendor"", ""signal"": ""experience_simplicitee confirmed as planner vendor in known graph"", ""source_field"": ""cross_reference""}]","When the glow sticks come out, you know it’s time to party! 💃🕺

@danabell.photography 
@experience_simplicitee 
@thebridgelemont 

#WeddingBand
#LiveWeddingMusic
#WeddingEntertainment
#WeddingReception
#WeddingDanceFloor","[""WeddingBand"", ""LiveWeddingMusic"", ""WeddingEntertainment"", ""WeddingReception"", ""WeddingDanceFloor""]"
lowconf_40,https://www.instagram.com/p/DV4X70nD9IY/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,danielleheinsonphotography,wedding_photographer,t,Greenhouse Loft,52,2026-03-14 22:00:35,"[{""claim"": ""is_wedding"", ""signal"": ""Cocktail hour vibes with C+B"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple initials C+B tied to a specific cocktail hour event, posted by a wedding photographer"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""account_archetype_prior wedding_photographer confidence 0.98"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag Greenhouse Loft (Chicago venue)"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category venue, vendor_rating 4.8 (246 reviews); posting account is a wedding photographer"", ""source_field"": ""account_category""}]","Cocktail hour vibes with C+B 🥂 Simply cannot wait for summer weddings to be here!! 🙌🏻⁠
.⁠
#chicagoweddingphotographer #milwaukeeweddingphotographer #detroitweddingphotographer  Chicago wedding photographer, Milwaukee wedding photographer, Detroit wedding photographer","[""chicagoweddingphotographer"", ""milwaukeeweddingphotographer"", ""detroitweddingphotographer""]"
lowconf_40,https://www.instagram.com/p/DVhScH8D8WV/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,affairs_with_linda,wedding_planner,t,,3,2026-03-05 22:50:02,"[{""claim"": ""is_wedding"", ""signal"": ""Emma's floral shoes perfectly match her gorgeous bridal bouquet!"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named individual (Emma) described as bride with her own bridal bouquet, plus credited photographer for the specific shoot"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""Photo credit @averyhouse, a confirmed in-metro wedding photographer"", ""source_field"": ""mentions""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is a wedding planner's own profile (@affairs_with_linda), vendor_category planner"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""#chicagoweddings #chicagoweddingplanner hashtags combined with named bride and credited local vendor"", ""source_field"": ""hashtags""}, {""claim"": ""account_prior"", ""signal"": ""account_archetype_prior wedding_planner confidence 0.95"", ""source_field"": ""cross_reference""}]","Emma's floral shoes perfectly match her gorgeous bridal bouquet! 💐😘

.
.
.

#AWL #weddingplanner #weddingplanning #chicagoweddings #chicagoweddingplanner #luxuryweddingplanner #weddingflowers #bridalbouquet #bridalshoes #weddingpic 

Photo credit @averyhouse","[""awl"", ""weddingplanner"", ""weddingplanning"", ""chicagoweddings"", ""chicagoweddingplanner"", ""luxuryweddingplanner"", ""weddingflowers"", ""bridalbouquet"", ""bridalshoes"", ""weddingpic""]"
lowconf_40,https://www.instagram.com/p/DW6n69JDzpo/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,ohanaeventsinc,wedding_planner,t,,42,2026-04-09 15:30:12,"[{""claim"": ""is_wedding"", ""signal"": ""Katie, in her bridal era"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding named individual"", ""signal"": ""Katie"", ""source_field"": ""caption""}, {""claim"": ""specific venue tied to wedding context"", ""signal"": ""cuneomansion, cuneomansionwedding hashtags with bridal/wedding day content"", ""source_field"": ""hashtags""}, {""claim"": ""account is wedding planner with history of real weddings"", ""signal"": ""account_archetype_prior: wedding_planner (0.95)"", ""source_field"": ""account_bio""}, {""claim"": ""photographer credited"", ""signal"": ""Photo // @nathanchanski"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""cuneomansion is a known Chicago-area wedding venue (Lake Forest, IL, Chicagoland)"", ""source_field"": ""hashtags""}]","Katie, in her bridal era
•
•
Photo // @nathanchanski","[""bridalera"", ""bridevibes"", ""veilinspo"", ""weddingveil"", ""bridalveil"", ""shadows"", ""sweetheartgown"", ""chicagoweddingplanner"", ""ohanaevents"", ""chicagoweddingdesigner"", ""chicagoluxuryevents"", ""luxuryweddingplanner"", ""chicagoweddingpro"", ""weddingday"", ""allinthedetails"", ""weddingdetails"", ""aisleplanner"", ""eventdesign"", ""eventplanner"", ""weddingplanner"", ""weddingstyle"", ""cityweddingplanner"", ""chicagolandweddings"", ""chicagolandweddingplanner"", ""chicagoweddingvendor"", ""bridalsleeves"", ""weddingdresssleeves"", ""cuneomansion"", ""cuneomansionwedding""]"
lowconf_40,https://www.instagram.com/p/DWAQkR2Di2f/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,jpbdesigns,wedding_planner,t,"The Drake Oak Brook, Autograph Collection",19,2026-03-17 23:30:00,"[{""claim"": ""is_wedding"", ""signal"": ""Before the dance floor filled and the toasts began, the bar at The Drake in Oak Brook set the tone... A wedding party ready for the night ahead."", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Specific event language describing a wedding party, cocktail hour, toasts, and dance floor tied to a particular venue/night, not generic marketing copy"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Account is a wedding planner's own profile posting about their own work"", ""source_field"": ""account_archetype_prior""}, {""claim"": ""is_chicago"", ""signal"": ""The Drake Oak Brook, Autograph Collection (Oak Brook is Chicago metro)"", ""source_field"": ""location_tag""}]","Where the celebration really begins.

Before the dance floor filled and the toasts began, the bar at The Drake in Oak Brook set the tone.

Classic cocktails. Sharp suits. A wedding party ready for the night ahead.

Some moments feel less like a timeline… and more like a scene from a movie.",
lowconf_40,https://www.instagram.com/p/DZ816PnzUAU/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,divmophoto,wedding_photographer,t,The Art Institute of Chicago,0,2026-06-24 01:56:59,"[{""claim"": ""is_wedding"", ""signal"": ""Sabrina & Hakim! 🤍 ... #chicagowedding #weddingphotography"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple 'Sabrina & Hakim' paired with wedding-specific hashtags #chicagowedding #chicagoweddingphotographer"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_photographer (confidence 0.95), posting own work"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Art Institute of Chicago"", ""source_field"": ""location_tag""}]","Sabrina & Hakim! 🤍

#divmophoto #chicagowedding #chicagoweddingphotographer #artinstituteofchicago #weddingphotography blackandwhitephotography","[""divmophoto"", ""chicagowedding"", ""chicagoweddingphotographer"", ""artinstituteofchicago"", ""weddingphotography""]"
lowconf_40,https://www.instagram.com/p/DZNh6eGDv9l/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,05.10.26,0.8,lakesatlacey,,,,26,2026-06-05 16:46:01,"[{""claim"": ""is_wedding"", ""signal"": ""congratulations on a lifetime of good days Chirag & Megha"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple 'Chirag & Megha' with a specific date '05.10.26' and wedding congratulations language"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Posted by venue account @lakesatlacey crediting photographer @wsphotography.us, a known vendor mention flagged as in_metro venue"", ""source_field"": ""mentions""}, {""claim"": ""is_chicago"", ""signal"": ""known_vendor_mentions shows wsphotography.us role venue in_metro true, and posting account @lakesatlacey appears to be the venue"", ""source_field"": ""cross_reference""}, {""claim"": ""vendor credibility"", ""signal"": ""vendor_rating 4.9 (49 reviews), category photographer"", ""source_field"": ""account_rating""}]","05.10.26 congratulations on a lifetime of good days Chirag & Megha ♥️

📸 @wsphotography.us 

#wedding #weddingphotography #weddinginspiration #weddingday #weddingphotographer","[""wedding"", ""weddingphotography"", ""weddinginspiration"", ""weddingday"", ""weddingphotographer""]"
lowconf_40,https://www.instagram.com/p/DZsT3VFx3i0/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,rosie.artistry,wedding_other_vendor,t,The Ritz-Carlton Chicago,35,2026-06-17 15:42:45,"[{""claim"": ""is_wedding"", ""signal"": ""Sister of the bride 🤎"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named role tied to a specific bride, plus multi-vendor stack (hair @kara.bout.hair, makeup @shannonobrienweddings) crediting the same real event"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is makeup artist's own profile, account_archetype_prior wedding_other_vendor 0.95"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Ritz-Carlton Chicago"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago_hashtag"", ""signal"": ""#chicagobride #chicagowedding"", ""source_field"": ""hashtags""}]","Sister of the bride 🤎

Hair @kara.bout.hair 
Makeup by me || @shannonobrienweddings 

#chicagobride #chicagowedding #chicagomakeupartist #chicagomua #chicagowedding

chicago makeup artist
chicago bridal makeup artist","[""chicagobride"", ""chicagowedding"", ""chicagomakeupartist"", ""chicagomua"", ""chicagowedding""]"
lowconf_40,https://www.instagram.com/p/C-xcW5kgBJX/,INCLUDE,0.75,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,djpersist,wedding_videographer,t,"Chicago, Illinois",23,2024-08-17 13:22:29,"[{""claim"": ""is_wedding"", ""signal"": ""DJ Persist brought South Florida and Tulum vibes to Idi + Jose's wedding!"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple Idi + Jose and specific event language 'the couple was beyond satisfied with the services that were provided'"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Vendor's own profile, DJ Persist, dj_music category, 4.9 rating with 127 reviews"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Chicago, Illinois"", ""source_field"": ""location_tag""}]","DJ Persist brought South Florida and Tulum vibes to Idi + Jose’s wedding!

The couple was beyond satisfied with the services that were provided

#DJPersist #ChicagoWeddingDJ #weddingDJ #ChicagoBilingualDJ #bilingualweddingDJ","[""DJPersist"", ""ChicagoWeddingDJ"", ""weddingDJ"", ""ChicagoBilingualDJ"", ""bilingualweddingDJ""]"
lowconf_40,https://www.instagram.com/p/C0JwnfMLRq5/,INCLUDE,0.75,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,thistleandplume,wedding_florist,t,Ivy Room Chicago,106,2023-11-27 14:15:57,"[{""claim"": ""is_wedding"", ""signal"": ""Claire & Cenk 💕 with photographer credit, consistent with wedding album post"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple 'Claire & Cenk' credited with a specific photographer @williams_emily"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""account_archetype_prior: wedding_florist (confidence 0.95)"", ""source_field"": ""account_bio""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Ivy Room Chicago"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is a florist's own profile, vendor_category florist, rated 5 stars (53 reviews)"", ""source_field"": ""account_category""}, {""claim"": ""is_credible_source_corroboration"", ""signal"": ""photographer @williams_emily flagged as known vendor mention (role: photographer)"", ""source_field"": ""mentions""}]","Claire & Cenk 💕 
📷 @williams_emily",
lowconf_40,https://www.instagram.com/p/C106l0PuYKG/,INCLUDE,0.75,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,busybsfloral,wedding_florist,t,The Morton Arboretum,22,2024-01-08 05:01:50,"[{""claim"": ""is_wedding"", ""signal"": ""For Leslie and her bridesmaids, we used lots of white florals with pops of eucalyptus"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named individual (Leslie) tied to specific floral work for her bridesmaids, described in specific detail (blush astilbe in bouquets)"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""photographer credited: @meredithdonnellyphotography, indicating multi-vendor collaboration on same event"", ""source_field"": ""mentions""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Morton Arboretum"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago_hashtag"", ""signal"": ""#mortonarboretumwedding"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_florist (confidence 0.95), vendor_category florist"", ""source_field"": ""account_bio""}]","I always love seeing mismatched bridesmaids dresses 👗 💚 ✅ this style will forever be a favorite of mine 🤭 

For Leslie and her bridesmaids, we used lots of white florals with pops of eucalyptus. If you look closely, there’s the tiniest pop of blush pink in the bridesmaids bouquets, made possible with one of my favorites, blush astilbe 💖 

@meredithdonnellyphotography 📸 

#bridesmaidsdresses #flora","[""bridesmaidsdresses"", ""floralprint"", ""bridesmaidsbouquet"", ""bridalbouquetideas"", ""bridalbouquets"", ""mortonarboretum"", ""mortonarboretumwedding"", ""bridal"", ""weddingdecor"", ""weddingflowers"", ""instaflorist"", ""flowersofig""]"
